name	path	emotion
['Ses05M', 'impro06', 'M014']	IEMOCAP_mp3/Ses05M_impro06_M014_sad.mp3	negative
['Ses01M', 'script01', '1', 'M019']	IEMOCAP_mp3/Ses01M_script01_1_M019_fru.mp3	negative
['Ses04F', 'script02', '1', 'M018']	IEMOCAP_mp3/Ses04F_script02_1_M018_fru.mp3	negative
['Ses01M', 'script03', '1', 'M022']	IEMOCAP_mp3/Ses01M_script03_1_M022_hap.mp3	negative
['Ses02M', 'impro08', 'M021']	IEMOCAP_mp3/Ses02M_impro08_M021_neu.mp3	negative
['Ses05M', 'script01', '3', 'M027']	IEMOCAP_mp3/Ses05M_script01_3_M027_sad.mp3	negative
['Ses02M', 'impro06', 'F013']	IEMOCAP_mp3/Ses02M_impro06_F013_sad.mp3	negative
['Ses05F', 'script02', '1', 'M027']	IEMOCAP_mp3/Ses05F_script02_1_M027_fru.mp3	negative
['Ses04F', 'script03', '2', 'F016']	IEMOCAP_mp3/Ses04F_script03_2_F016_fru.mp3	negative
['Ses03F', 'impro06', 'M010']	IEMOCAP_mp3/Ses03F_impro06_M010_sad.mp3	negative
['Ses01F', 'script03', '1', 'F012']	IEMOCAP_mp3/Ses01F_script03_1_F012_exc.mp3	negative
['Ses03F', 'script01', '1', 'F035']	IEMOCAP_mp3/Ses03F_script01_1_F035_fru.mp3	negative
['Ses01F', 'impro06', 'M011']	IEMOCAP_mp3/Ses01F_impro06_M011_neu.mp3	negative
['Ses02F', 'script03', '1', 'M013']	IEMOCAP_mp3/Ses02F_script03_1_M013_neu.mp3	negative
['Ses04F', 'impro01', 'F004']	IEMOCAP_mp3/Ses04F_impro01_F004_ang.mp3	positive
['Ses03M', 'script03', '2', 'F000']	IEMOCAP_mp3/Ses03M_script03_2_F000_neu.mp3	negative
['Ses01M', 'script02', '2', 'F035']	IEMOCAP_mp3/Ses01M_script02_2_F035_sad.mp3	negative
['Ses03M', 'script02', '2', 'M011']	IEMOCAP_mp3/Ses03M_script02_2_M011_fru.mp3	negative
['Ses03M', 'impro03', 'M021']	IEMOCAP_mp3/Ses03M_impro03_M021_hap.mp3	negative
['Ses02M', 'script01', '3', 'F021']	IEMOCAP_mp3/Ses02M_script01_3_F021_sad.mp3	negative
['Ses04F', 'script01', '3', 'M030']	IEMOCAP_mp3/Ses04F_script01_3_M030_sad.mp3	negative
['Ses05F', 'script03', '1', 'M026']	IEMOCAP_mp3/Ses05F_script03_1_M026_exc.mp3	negative
['Ses05M', 'script01', '3', 'F027']	IEMOCAP_mp3/Ses05M_script01_3_F027_hap.mp3	negative
['Ses02F', 'impro08', 'F002']	IEMOCAP_mp3/Ses02F_impro08_F002_neu.mp3	negative
['Ses01M', 'impro01', 'M015']	IEMOCAP_mp3/Ses01M_impro01_M015_fru.mp3	negative
['Ses01M', 'impro06', 'F011']	IEMOCAP_mp3/Ses01M_impro06_F011_neu.mp3	negative
['Ses01F', 'impro05', 'M024']	IEMOCAP_mp3/Ses01F_impro05_M024_neu.mp3	negative
['Ses02F', 'script02', '2', 'F016']	IEMOCAP_mp3/Ses02F_script02_2_F016_sad.mp3	negative
['Ses05F', 'script02', '2', 'F025']	IEMOCAP_mp3/Ses05F_script02_2_F025_sad.mp3	negative
['Ses03F', 'impro06', 'F025']	IEMOCAP_mp3/Ses03F_impro06_F025_sad.mp3	negative
['Ses02M', 'impro01', 'F019']	IEMOCAP_mp3/Ses02M_impro01_F019_fru.mp3	negative
['Ses04F', 'impro08', 'M013']	IEMOCAP_mp3/Ses04F_impro08_M013_ang.mp3	positive
['Ses05M', 'script01', '3', 'M010']	IEMOCAP_mp3/Ses05M_script01_3_M010_exc.mp3	negative
['Ses01M', 'script01', '1', 'F000']	IEMOCAP_mp3/Ses01M_script01_1_F000_fru.mp3	negative
['Ses01F', 'script02', '2', 'F032']	IEMOCAP_mp3/Ses01F_script02_2_F032_fru.mp3	negative
['Ses05F', 'script02', '1', 'M029']	IEMOCAP_mp3/Ses05F_script02_1_M029_exc.mp3	negative
['Ses05M', 'script01', '2', 'M009']	IEMOCAP_mp3/Ses05M_script01_2_M009_fru.mp3	negative
['Ses01M', 'script01', '3', 'F004']	IEMOCAP_mp3/Ses01M_script01_3_F004_neu.mp3	negative
['Ses05M', 'script03', '1', 'M025']	IEMOCAP_mp3/Ses05M_script03_1_M025_exc.mp3	negative
['Ses01M', 'script02', '2', 'M050']	IEMOCAP_mp3/Ses01M_script02_2_M050_neu.mp3	negative
['Ses02F', 'script02', '1', 'M031']	IEMOCAP_mp3/Ses02F_script02_1_M031_neu.mp3	negative
['Ses02F', 'impro07', 'F035']	IEMOCAP_mp3/Ses02F_impro07_F035_exc.mp3	negative
['Ses03M', 'impro02', 'M002']	IEMOCAP_mp3/Ses03M_impro02_M002_sad.mp3	negative
['Ses02M', 'script03', '2', 'M039']	IEMOCAP_mp3/Ses02M_script03_2_M039_ang.mp3	positive
['Ses05M', 'impro07', 'M046']	IEMOCAP_mp3/Ses05M_impro07_M046_hap.mp3	negative
['Ses05F', 'impro02', 'F009']	IEMOCAP_mp3/Ses05F_impro02_F009_sad.mp3	negative
['Ses04F', 'script02', '2', 'F037']	IEMOCAP_mp3/Ses04F_script02_2_F037_sad.mp3	negative
['Ses02F', 'impro03', 'F004']	IEMOCAP_mp3/Ses02F_impro03_F004_exc.mp3	negative
['Ses05F', 'impro01', 'F020']	IEMOCAP_mp3/Ses05F_impro01_F020_ang.mp3	positive
['Ses01M', 'script01', '1', 'F003']	IEMOCAP_mp3/Ses01M_script01_1_F003_sur.mp3	negative
['Ses05F', 'script01', '3', 'F020']	IEMOCAP_mp3/Ses05F_script01_3_F020_sad.mp3	negative
['Ses04F', 'impro07', 'M017']	IEMOCAP_mp3/Ses04F_impro07_M017_neu.mp3	negative
['Ses05M', 'impro03', 'M023']	IEMOCAP_mp3/Ses05M_impro03_M023_hap.mp3	negative
['Ses01M', 'script02', '2', 'F012']	IEMOCAP_mp3/Ses01M_script02_2_F012_fru.mp3	negative
['Ses03F', 'script02', '2', 'M013']	IEMOCAP_mp3/Ses03F_script02_2_M013_fru.mp3	negative
['Ses05F', 'impro05', 'M016']	IEMOCAP_mp3/Ses05F_impro05_M016_neu.mp3	negative
['Ses03M', 'impro04', 'M002']	IEMOCAP_mp3/Ses03M_impro04_M002_fru.mp3	negative
['Ses02M', 'script03', '1', 'M021']	IEMOCAP_mp3/Ses02M_script03_1_M021_exc.mp3	negative
['Ses05F', 'impro01', 'M021']	IEMOCAP_mp3/Ses05F_impro01_M021_fru.mp3	negative
['Ses05M', 'impro04', 'F015']	IEMOCAP_mp3/Ses05M_impro04_F015_neu.mp3	negative
['Ses01F', 'impro07', 'F000']	IEMOCAP_mp3/Ses01F_impro07_F000_exc.mp3	negative
['Ses04M', 'impro08', 'M018']	IEMOCAP_mp3/Ses04M_impro08_M018_fru.mp3	negative
['Ses05F', 'impro05', 'F040']	IEMOCAP_mp3/Ses05F_impro05_F040_fru.mp3	negative
['Ses01F', 'impro07', 'F009']	IEMOCAP_mp3/Ses01F_impro07_F009_exc.mp3	negative
['Ses02M', 'impro05', 'M027']	IEMOCAP_mp3/Ses02M_impro05_M027_fru.mp3	negative
['Ses02F', 'script02', '2', 'F020']	IEMOCAP_mp3/Ses02F_script02_2_F020_sad.mp3	negative
['Ses05M', 'impro02', 'M028']	IEMOCAP_mp3/Ses05M_impro02_M028_sad.mp3	negative
['Ses02M', 'script03', '2', 'M024']	IEMOCAP_mp3/Ses02M_script03_2_M024_neu.mp3	negative
['Ses04F', 'script02', '1', 'F011']	IEMOCAP_mp3/Ses04F_script02_1_F011_fru.mp3	negative
['Ses01M', 'script02', '2', 'M039']	IEMOCAP_mp3/Ses01M_script02_2_M039_neu.mp3	negative
['Ses05M', 'script01', '1', 'F035']	IEMOCAP_mp3/Ses05M_script01_1_F035_ang.mp3	positive
['Ses04F', 'impro07', 'M044']	IEMOCAP_mp3/Ses04F_impro07_M044_neu.mp3	negative
['Ses05F', 'impro02', 'F018']	IEMOCAP_mp3/Ses05F_impro02_F018_fru.mp3	negative
['Ses05M', 'script03', '2', 'M039']	IEMOCAP_mp3/Ses05M_script03_2_M039_ang.mp3	positive
['Ses03F', 'impro07', 'M013']	IEMOCAP_mp3/Ses03F_impro07_M013_exc.mp3	negative
['Ses03M', 'impro03', 'M028']	IEMOCAP_mp3/Ses03M_impro03_M028_neu.mp3	negative
['Ses04F', 'impro02', 'F000']	IEMOCAP_mp3/Ses04F_impro02_F000_sad.mp3	negative
['Ses01M', 'impro03', 'F008']	IEMOCAP_mp3/Ses01M_impro03_F008_exc.mp3	negative
['Ses02F', 'script03', '2', 'M046']	IEMOCAP_mp3/Ses02F_script03_2_M046_ang.mp3	positive
['Ses05M', 'impro01', 'F020']	IEMOCAP_mp3/Ses05M_impro01_F020_fru.mp3	negative
['Ses02M', 'script03', '1', 'M019']	IEMOCAP_mp3/Ses02M_script03_1_M019_exc.mp3	negative
['Ses05F', 'script03', '2', 'M041']	IEMOCAP_mp3/Ses05F_script03_2_M041_ang.mp3	positive
['Ses05M', 'impro05', 'M021']	IEMOCAP_mp3/Ses05M_impro05_M021_fru.mp3	negative
['Ses05M', 'impro03', 'F008']	IEMOCAP_mp3/Ses05M_impro03_F008_hap.mp3	negative
['Ses02M', 'impro01', 'M014']	IEMOCAP_mp3/Ses02M_impro01_M014_fru.mp3	negative
['Ses04M', 'script03', '1', 'M016']	IEMOCAP_mp3/Ses04M_script03_1_M016_sad.mp3	negative
['Ses03M', 'script01', '1', 'F030']	IEMOCAP_mp3/Ses03M_script01_1_F030_neu.mp3	negative
['Ses02F', 'impro03', 'F017']	IEMOCAP_mp3/Ses02F_impro03_F017_hap.mp3	negative
['Ses03M', 'impro05b', 'F006']	IEMOCAP_mp3/Ses03M_impro05b_F006_neu.mp3	negative
['Ses01F', 'script02', '2', 'M040']	IEMOCAP_mp3/Ses01F_script02_2_M040_neu.mp3	negative
['Ses05M', 'impro03', 'F003']	IEMOCAP_mp3/Ses05M_impro03_F003_exc.mp3	negative
['Ses05F', 'impro08', 'M026']	IEMOCAP_mp3/Ses05F_impro08_M026_hap.mp3	negative
['Ses03F', 'impro02', 'M031']	IEMOCAP_mp3/Ses03F_impro02_M031_sad.mp3	negative
['Ses01M', 'impro06', 'M010']	IEMOCAP_mp3/Ses01M_impro06_M010_sad.mp3	negative
['Ses02M', 'impro08', 'F000']	IEMOCAP_mp3/Ses02M_impro08_F000_exc.mp3	negative
['Ses03F', 'script01', '3', 'F003']	IEMOCAP_mp3/Ses03F_script01_3_F003_sad.mp3	negative
['Ses04F', 'script01', '1', 'M013']	IEMOCAP_mp3/Ses04F_script01_1_M013_ang.mp3	positive
['Ses05F', 'script03', '2', 'F030']	IEMOCAP_mp3/Ses05F_script03_2_F030_ang.mp3	positive
['Ses04F', 'impro08', 'M002']	IEMOCAP_mp3/Ses04F_impro08_M002_fru.mp3	negative
['Ses02M', 'script02', '2', 'M046']	IEMOCAP_mp3/Ses02M_script02_2_M046_hap.mp3	negative
['Ses05M', 'impro07', 'F021']	IEMOCAP_mp3/Ses05M_impro07_F021_exc.mp3	negative
['Ses04M', 'script02', '2', 'F023']	IEMOCAP_mp3/Ses04M_script02_2_F023_fru.mp3	negative
['Ses03M', 'impro04', 'M026']	IEMOCAP_mp3/Ses03M_impro04_M026_sad.mp3	negative
['Ses02M', 'script02', '2', 'M007']	IEMOCAP_mp3/Ses02M_script02_2_M007_fru.mp3	negative
['Ses02F', 'script02', '1', 'M003']	IEMOCAP_mp3/Ses02F_script02_1_M003_exc.mp3	negative
['Ses04M', 'impro05', 'M036']	IEMOCAP_mp3/Ses04M_impro05_M036_fru.mp3	negative
['Ses05F', 'impro05', 'M035']	IEMOCAP_mp3/Ses05F_impro05_M035_fru.mp3	negative
['Ses02F', 'script03', '1', 'F016']	IEMOCAP_mp3/Ses02F_script03_1_F016_neu.mp3	negative
['Ses05F', 'script03', '2', 'M016']	IEMOCAP_mp3/Ses05F_script03_2_M016_ang.mp3	positive
['Ses01M', 'impro05', 'M028']	IEMOCAP_mp3/Ses01M_impro05_M028_ang.mp3	positive
['Ses02F', 'script03', '1', 'F027']	IEMOCAP_mp3/Ses02F_script03_1_F027_neu.mp3	negative
['Ses01M', 'impro03', 'M019']	IEMOCAP_mp3/Ses01M_impro03_M019_exc.mp3	negative
['Ses03M', 'impro03', 'F001']	IEMOCAP_mp3/Ses03M_impro03_F001_exc.mp3	negative
['Ses05F', 'impro03', 'F057']	IEMOCAP_mp3/Ses05F_impro03_F057_hap.mp3	negative
['Ses05F', 'impro05', 'M031']	IEMOCAP_mp3/Ses05F_impro05_M031_neu.mp3	negative
['Ses02F', 'script01', '1', 'M038']	IEMOCAP_mp3/Ses02F_script01_1_M038_ang.mp3	positive
['Ses04M', 'impro07', 'M003']	IEMOCAP_mp3/Ses04M_impro07_M003_exc.mp3	negative
['Ses05F', 'impro07', 'F011']	IEMOCAP_mp3/Ses05F_impro07_F011_exc.mp3	negative
['Ses03F', 'script03', '2', 'F017']	IEMOCAP_mp3/Ses03F_script03_2_F017_neu.mp3	negative
['Ses04M', 'script01', '1', 'M019']	IEMOCAP_mp3/Ses04M_script01_1_M019_fru.mp3	negative
['Ses02M', 'impro05', 'F003']	IEMOCAP_mp3/Ses02M_impro05_F003_neu.mp3	negative
['Ses05F', 'impro04', 'M034']	IEMOCAP_mp3/Ses05F_impro04_M034_neu.mp3	negative
['Ses03M', 'impro07', 'M022']	IEMOCAP_mp3/Ses03M_impro07_M022_exc.mp3	negative
['Ses04F', 'script02', '2', 'F031']	IEMOCAP_mp3/Ses04F_script02_2_F031_ang.mp3	positive
['Ses05F', 'impro03', 'F001']	IEMOCAP_mp3/Ses05F_impro03_F001_exc.mp3	negative
['Ses01M', 'impro03', 'M003']	IEMOCAP_mp3/Ses01M_impro03_M003_neu.mp3	negative
['Ses01F', 'impro06', 'F027']	IEMOCAP_mp3/Ses01F_impro06_F027_neu.mp3	negative
['Ses05M', 'impro01', 'F011']	IEMOCAP_mp3/Ses05M_impro01_F011_fru.mp3	negative
['Ses04M', 'script03', '1', 'M002']	IEMOCAP_mp3/Ses04M_script03_1_M002_fea.mp3	negative
['Ses03M', 'script02', '1', 'M020']	IEMOCAP_mp3/Ses03M_script02_1_M020_fru.mp3	negative
['Ses01F', 'script01', '3', 'M004']	IEMOCAP_mp3/Ses01F_script01_3_M004_neu.mp3	negative
['Ses05M', 'impro03', 'F019']	IEMOCAP_mp3/Ses05M_impro03_F019_exc.mp3	negative
['Ses03M', 'impro06', 'F020']	IEMOCAP_mp3/Ses03M_impro06_F020_sad.mp3	negative
['Ses01M', 'script02', '2', 'F029']	IEMOCAP_mp3/Ses01M_script02_2_F029_fru.mp3	negative
['Ses03F', 'impro07', 'M000']	IEMOCAP_mp3/Ses03F_impro07_M000_neu.mp3	negative
['Ses01M', 'script02', '2', 'F047']	IEMOCAP_mp3/Ses01M_script02_2_F047_neu.mp3	negative
['Ses02F', 'script01', '1', 'F011']	IEMOCAP_mp3/Ses02F_script01_1_F011_fru.mp3	negative
['Ses04F', 'impro08', 'F024']	IEMOCAP_mp3/Ses04F_impro08_F024_fru.mp3	negative
['Ses04M', 'impro05', 'F039']	IEMOCAP_mp3/Ses04M_impro05_F039_fru.mp3	negative
['Ses04F', 'impro01', 'M017']	IEMOCAP_mp3/Ses04F_impro01_M017_fru.mp3	negative
['Ses04F', 'script01', '1', 'M042']	IEMOCAP_mp3/Ses04F_script01_1_M042_fru.mp3	negative
['Ses03M', 'impro05b', 'M024']	IEMOCAP_mp3/Ses03M_impro05b_M024_ang.mp3	positive
['Ses05M', 'impro07', 'F042']	IEMOCAP_mp3/Ses05M_impro07_F042_exc.mp3	negative
['Ses04M', 'impro08', 'F017']	IEMOCAP_mp3/Ses04M_impro08_F017_fru.mp3	negative
['Ses05M', 'impro08', 'M015']	IEMOCAP_mp3/Ses05M_impro08_M015_neu.mp3	negative
['Ses01M', 'impro01', 'F022']	IEMOCAP_mp3/Ses01M_impro01_F022_ang.mp3	positive
['Ses01F', 'impro03', 'M022']	IEMOCAP_mp3/Ses01F_impro03_M022_exc.mp3	negative
['Ses02M', 'script01', '3', 'F009']	IEMOCAP_mp3/Ses02M_script01_3_F009_hap.mp3	negative
['Ses04F', 'script01', '3', 'F024']	IEMOCAP_mp3/Ses04F_script01_3_F024_sad.mp3	negative
['Ses04F', 'script02', '1', 'M006']	IEMOCAP_mp3/Ses04F_script02_1_M006_sur.mp3	negative
['Ses02M', 'impro07', 'M008']	IEMOCAP_mp3/Ses02M_impro07_M008_exc.mp3	negative
['Ses02F', 'impro07', 'F013']	IEMOCAP_mp3/Ses02F_impro07_F013_exc.mp3	negative
['Ses02F', 'script03', '2', 'M044']	IEMOCAP_mp3/Ses02F_script03_2_M044_ang.mp3	positive
['Ses05F', 'script02', '2', 'M018']	IEMOCAP_mp3/Ses05F_script02_2_M018_exc.mp3	negative
['Ses02F', 'script03', '1', 'M021']	IEMOCAP_mp3/Ses02F_script03_1_M021_neu.mp3	negative
['Ses05F', 'impro02', 'F038']	IEMOCAP_mp3/Ses05F_impro02_F038_sad.mp3	negative
['Ses01M', 'impro04', 'F000']	IEMOCAP_mp3/Ses01M_impro04_F000_neu.mp3	negative
['Ses05F', 'impro03', 'M002']	IEMOCAP_mp3/Ses05F_impro03_M002_sur.mp3	negative
['Ses04F', 'impro07', 'M003']	IEMOCAP_mp3/Ses04F_impro07_M003_sur.mp3	negative
['Ses05F', 'script03', '2', 'F012']	IEMOCAP_mp3/Ses05F_script03_2_F012_neu.mp3	negative
['Ses05F', 'impro08', 'M005']	IEMOCAP_mp3/Ses05F_impro08_M005_ang.mp3	positive
['Ses03F', 'script01', '1', 'M001']	IEMOCAP_mp3/Ses03F_script01_1_M001_neu.mp3	negative
['Ses02F', 'impro08', 'F023']	IEMOCAP_mp3/Ses02F_impro08_F023_neu.mp3	negative
['Ses03M', 'script03', '2', 'F037']	IEMOCAP_mp3/Ses03M_script03_2_F037_fru.mp3	negative
['Ses02F', 'impro08', 'F013']	IEMOCAP_mp3/Ses02F_impro08_F013_neu.mp3	negative
['Ses02F', 'script02', '2', 'F013']	IEMOCAP_mp3/Ses02F_script02_2_F013_fru.mp3	negative
['Ses01M', 'impro07', 'F014']	IEMOCAP_mp3/Ses01M_impro07_F014_exc.mp3	negative
['Ses05F', 'impro08', 'F018']	IEMOCAP_mp3/Ses05F_impro08_F018_neu.mp3	negative
['Ses02M', 'impro04', 'M013']	IEMOCAP_mp3/Ses02M_impro04_M013_fru.mp3	negative
['Ses05F', 'impro07', 'F002']	IEMOCAP_mp3/Ses05F_impro07_F002_exc.mp3	negative
['Ses02F', 'impro05', 'F001']	IEMOCAP_mp3/Ses02F_impro05_F001_neu.mp3	negative
['Ses02F', 'script02', '1', 'M041']	IEMOCAP_mp3/Ses02F_script02_1_M041_exc.mp3	negative
['Ses04M', 'script02', '2', 'M005']	IEMOCAP_mp3/Ses04M_script02_2_M005_fru.mp3	negative
['Ses05F', 'impro06', 'F008']	IEMOCAP_mp3/Ses05F_impro06_F008_sad.mp3	negative
['Ses01M', 'impro05', 'F003']	IEMOCAP_mp3/Ses01M_impro05_F003_neu.mp3	negative
['Ses03M', 'impro01', 'F024']	IEMOCAP_mp3/Ses03M_impro01_F024_fru.mp3	negative
['Ses04M', 'impro05', 'F025']	IEMOCAP_mp3/Ses04M_impro05_F025_fru.mp3	negative
['Ses03M', 'impro03', 'F027']	IEMOCAP_mp3/Ses03M_impro03_F027_hap.mp3	negative
['Ses03M', 'script02', '2', 'M012']	IEMOCAP_mp3/Ses03M_script02_2_M012_fru.mp3	negative
['Ses05M', 'impro02', 'M024']	IEMOCAP_mp3/Ses05M_impro02_M024_sad.mp3	negative
['Ses01F', 'script02', '1', 'F008']	IEMOCAP_mp3/Ses01F_script02_1_F008_neu.mp3	negative
['Ses03M', 'impro08b', 'F010']	IEMOCAP_mp3/Ses03M_impro08b_F010_fru.mp3	negative
['Ses01M', 'impro06', 'F004']	IEMOCAP_mp3/Ses01M_impro06_F004_sad.mp3	negative
['Ses05M', 'script01', '2', 'M011']	IEMOCAP_mp3/Ses05M_script01_2_M011_fru.mp3	negative
['Ses04F', 'script03', '1', 'M008']	IEMOCAP_mp3/Ses04F_script03_1_M008_exc.mp3	negative
['Ses04M', 'script01', '1', 'F027']	IEMOCAP_mp3/Ses04M_script01_1_F027_neu.mp3	negative
['Ses05F', 'script02', '2', 'F023']	IEMOCAP_mp3/Ses05F_script02_2_F023_fru.mp3	negative
['Ses05F', 'impro02', 'F011']	IEMOCAP_mp3/Ses05F_impro02_F011_sad.mp3	negative
['Ses03F', 'script01', '1', 'F030']	IEMOCAP_mp3/Ses03F_script01_1_F030_neu.mp3	negative
['Ses01M', 'impro05', 'F015']	IEMOCAP_mp3/Ses01M_impro05_F015_neu.mp3	negative
['Ses04M', 'impro07', 'M042']	IEMOCAP_mp3/Ses04M_impro07_M042_neu.mp3	negative
['Ses01F', 'script01', '2', 'M013']	IEMOCAP_mp3/Ses01F_script01_2_M013_fru.mp3	negative
['Ses02F', 'script01', '1', 'F029']	IEMOCAP_mp3/Ses02F_script01_1_F029_fru.mp3	negative
['Ses02F', 'impro07', 'F024']	IEMOCAP_mp3/Ses02F_impro07_F024_exc.mp3	negative
['Ses04F', 'impro08', 'M016']	IEMOCAP_mp3/Ses04F_impro08_M016_ang.mp3	positive
['Ses04M', 'script01', '1', 'F031']	IEMOCAP_mp3/Ses04M_script01_1_F031_fru.mp3	negative
['Ses02F', 'script02', '1', 'M015']	IEMOCAP_mp3/Ses02F_script02_1_M015_exc.mp3	negative
['Ses02F', 'script03', '1', 'M014']	IEMOCAP_mp3/Ses02F_script03_1_M014_neu.mp3	negative
['Ses04F', 'script03', '2', 'F039']	IEMOCAP_mp3/Ses04F_script03_2_F039_ang.mp3	positive
['Ses02M', 'impro05', 'M025']	IEMOCAP_mp3/Ses02M_impro05_M025_ang.mp3	positive
['Ses01F', 'script01', '3', 'F009']	IEMOCAP_mp3/Ses01F_script01_3_F009_neu.mp3	negative
['Ses03M', 'script01', '1', 'M041']	IEMOCAP_mp3/Ses03M_script01_1_M041_ang.mp3	positive
['Ses05M', 'impro04', 'F018']	IEMOCAP_mp3/Ses05M_impro04_F018_neu.mp3	negative
['Ses05M', 'script01', '2', 'F014']	IEMOCAP_mp3/Ses05M_script01_2_F014_fru.mp3	negative
['Ses02F', 'impro04', 'M015']	IEMOCAP_mp3/Ses02F_impro04_M015_neu.mp3	negative
['Ses02F', 'script01', '1', 'M043']	IEMOCAP_mp3/Ses02F_script01_1_M043_neu.mp3	negative
['Ses01M', 'impro05', 'F020']	IEMOCAP_mp3/Ses01M_impro05_F020_neu.mp3	negative
['Ses02F', 'impro04', 'F004']	IEMOCAP_mp3/Ses02F_impro04_F004_fru.mp3	negative
['Ses01F', 'impro07', 'F003']	IEMOCAP_mp3/Ses01F_impro07_F003_exc.mp3	negative
['Ses03F', 'script01', '3', 'M041']	IEMOCAP_mp3/Ses03F_script01_3_M041_sad.mp3	negative
['Ses05M', 'script01', '1b', 'M033']	IEMOCAP_mp3/Ses05M_script01_1b_M033_ang.mp3	positive
['Ses02F', 'impro06', 'M002']	IEMOCAP_mp3/Ses02F_impro06_M002_neu.mp3	negative
['Ses01M', 'script01', '3', 'M039']	IEMOCAP_mp3/Ses01M_script01_3_M039_sad.mp3	negative
['Ses04F', 'impro02', 'F011']	IEMOCAP_mp3/Ses04F_impro02_F011_sad.mp3	negative
['Ses03M', 'impro08b', 'F004']	IEMOCAP_mp3/Ses03M_impro08b_F004_fru.mp3	negative
['Ses05F', 'script02', '2', 'M020']	IEMOCAP_mp3/Ses05F_script02_2_M020_exc.mp3	negative
['Ses02F', 'impro07', 'F005']	IEMOCAP_mp3/Ses02F_impro07_F005_exc.mp3	negative
['Ses04F', 'script01', '1', 'M017']	IEMOCAP_mp3/Ses04F_script01_1_M017_neu.mp3	negative
['Ses04F', 'impro03', 'M023']	IEMOCAP_mp3/Ses04F_impro03_M023_fru.mp3	negative
['Ses05F', 'impro04', 'F022']	IEMOCAP_mp3/Ses05F_impro04_F022_sad.mp3	negative
['Ses05F', 'script01', '3', 'M037']	IEMOCAP_mp3/Ses05F_script01_3_M037_sad.mp3	negative
['Ses04F', 'impro06', 'F007']	IEMOCAP_mp3/Ses04F_impro06_F007_sad.mp3	negative
['Ses03F', 'impro08', 'F020']	IEMOCAP_mp3/Ses03F_impro08_F020_neu.mp3	negative
['Ses03M', 'impro08a', 'M003']	IEMOCAP_mp3/Ses03M_impro08a_M003_neu.mp3	negative
['Ses01F', 'impro06', 'F003']	IEMOCAP_mp3/Ses01F_impro06_F003_neu.mp3	negative
['Ses05F', 'impro08', 'F003']	IEMOCAP_mp3/Ses05F_impro08_F003_neu.mp3	negative
['Ses04F', 'impro08', 'F009']	IEMOCAP_mp3/Ses04F_impro08_F009_neu.mp3	negative
['Ses04M', 'impro08', 'F024']	IEMOCAP_mp3/Ses04M_impro08_F024_hap.mp3	negative
['Ses01F', 'script01', '1', 'F002']	IEMOCAP_mp3/Ses01F_script01_1_F002_sur.mp3	negative
['Ses02F', 'script03', '2', 'F024']	IEMOCAP_mp3/Ses02F_script03_2_F024_fru.mp3	negative
['Ses03F', 'script02', '1', 'M021']	IEMOCAP_mp3/Ses03F_script02_1_M021_exc.mp3	negative
['Ses05M', 'script01', '3', 'M022']	IEMOCAP_mp3/Ses05M_script01_3_M022_neu.mp3	negative
['Ses03M', 'script03', '2', 'M016']	IEMOCAP_mp3/Ses03M_script03_2_M016_fru.mp3	negative
['Ses03F', 'impro05', 'M009']	IEMOCAP_mp3/Ses03F_impro05_M009_neu.mp3	negative
['Ses02F', 'impro07', 'M004']	IEMOCAP_mp3/Ses02F_impro07_M004_exc.mp3	negative
['Ses02F', 'script02', '2', 'M036']	IEMOCAP_mp3/Ses02F_script02_2_M036_sad.mp3	negative
['Ses05M', 'impro07', 'F017']	IEMOCAP_mp3/Ses05M_impro07_F017_neu.mp3	negative
['Ses03F', 'script03', '1', 'F002']	IEMOCAP_mp3/Ses03F_script03_1_F002_fea.mp3	negative
['Ses02M', 'script03', '2', 'F028']	IEMOCAP_mp3/Ses02M_script03_2_F028_ang.mp3	positive
['Ses02F', 'script03', '2', 'M043']	IEMOCAP_mp3/Ses02F_script03_2_M043_ang.mp3	positive
['Ses05M', 'impro02', 'F020']	IEMOCAP_mp3/Ses05M_impro02_F020_sad.mp3	negative
['Ses04F', 'impro01', 'F019']	IEMOCAP_mp3/Ses04F_impro01_F019_ang.mp3	positive
['Ses02F', 'impro05', 'F004']	IEMOCAP_mp3/Ses02F_impro05_F004_neu.mp3	negative
['Ses04F', 'impro03', 'M029']	IEMOCAP_mp3/Ses04F_impro03_M029_neu.mp3	negative
['Ses01F', 'script02', '2', 'F045']	IEMOCAP_mp3/Ses01F_script02_2_F045_hap.mp3	negative
['Ses04F', 'impro01', 'M016']	IEMOCAP_mp3/Ses04F_impro01_M016_fru.mp3	negative
['Ses04F', 'script01', '1', 'M005']	IEMOCAP_mp3/Ses04F_script01_1_M005_sad.mp3	negative
['Ses05M', 'script02', '1', 'M001']	IEMOCAP_mp3/Ses05M_script02_1_M001_exc.mp3	negative
['Ses04F', 'script03', '2', 'F020']	IEMOCAP_mp3/Ses04F_script03_2_F020_ang.mp3	positive
['Ses01M', 'script03', '2', 'M040']	IEMOCAP_mp3/Ses01M_script03_2_M040_ang.mp3	positive
['Ses03F', 'impro02', 'M029']	IEMOCAP_mp3/Ses03F_impro02_M029_sad.mp3	negative
['Ses03M', 'impro01', 'M021']	IEMOCAP_mp3/Ses03M_impro01_M021_fru.mp3	negative
